,hoststar,refstar,hoststar_err,refstar_err,image
0,664294.55638,716900.760219,461.543400047,479.057882789,ABxo2b.0002.fits
1,667645.866254,721330.161342,462.659951795,480.485213139,ABxo2b.0010.fits
2,699520.486959,755798.726805,473.323677234,491.587477096,ABxo2b.0018.fits
3,710282.18313,770578.632241,476.748755748,496.159966292,ABxo2b.0030.fits
4,713760.829667,771269.660993,477.879472187,496.369690832,ABxo2b.0042.fits
5,720681.865995,780086.768289,480.103185275,499.101747442,ABxo2b.0056.fits
6,708460.349498,770405.007124,475.980525655,495.935188952,ABxo2b.0066.fits
7,660983.11248,723107.890668,460.044199723,480.722556007,ABxo2b.0078.fits
8,713996.743959,781813.127367,477.652328195,499.391514481,ABxo2b.0092.fits
9,721562.610264,793170.47153,480.009548218,502.816904738,ABxo2b.0116.fits
10,723552.77402,792739.39619,480.73792983,502.772634417,ABxo2b.0136.fits
11,748128.885992,818380.10503,488.569920405,510.59092454,ABxo2b.0154.fits
12,746532.265054,816840.198028,487.970333043,510.037462605,ABxo2b.0170.fits
13,731044.297221,790956.392373,482.946744393,501.975034472,ABxo2b.0182.fits
14,772681.947747,836413.412199,496.254508939,515.964196534,ABxo2b.0194.fits
15,774672.515275,836880.202109,496.904040442,516.128028277,ABxo2b.0202.fits
16,764767.531885,828145.055315,493.745856225,513.446519761,ABxo2b.0212.fits
17,765955.583182,829440.894091,494.086016911,513.810887309,ABxo2b.0228.fits
18,751169.884811,812557.925615,489.396464989,508.65057695,ABxo2b.0242.fits
19,760172.820556,822192.304393,492.258080858,511.601184203,ABxo2b.0254.fits
20,762168.550253,824590.674668,492.838494258,512.278483113,ABxo2b.0262.fits
