,hoststar,refstar,hoststar_err,refstar_err,image
0,650562.875826,702007.574216,456.129644591,473.462373977,ABxo2b.0002.fits
1,653728.502581,706146.994839,457.198550732,474.813565179,ABxo2b.0010.fits
2,692223.189584,747826.158616,470.200377419,488.367005575,ABxo2b.0018.fits
3,703139.468407,762809.528355,473.71665595,493.050444089,ABxo2b.0030.fits
4,704763.443861,761399.381367,474.243647358,492.594577107,ABxo2b.0042.fits
5,711403.261442,770026.16891,476.397564146,495.293464168,ABxo2b.0056.fits
6,695685.861498,756498.800029,471.097058268,490.892340722,ABxo2b.0066.fits
7,638366.786552,698377.109411,451.591741586,471.941467578,ABxo2b.0078.fits
8,700766.812831,767221.507349,472.655839688,494.185673645,ABxo2b.0092.fits
9,708318.83617,778565.142685,475.050003863,497.66032257,ABxo2b.0116.fits
10,708724.234294,776369.649577,475.252549707,497.046921727,ABxo2b.0136.fits
11,738685.657784,808153.537205,484.933416743,506.87290456,ABxo2b.0154.fits
12,734065.654942,803095.922666,483.362092398,505.236514654,ABxo2b.0170.fits
13,713225.606972,771458.389968,476.536190798,495.28499197,ABxo2b.0182.fits
14,765776.526258,828744.73408,493.499561999,513.085728013,ABxo2b.0194.fits
15,768475.376795,829991.270317,494.37438235,513.485493729,ABxo2b.0202.fits
16,755200.401236,817780.381966,490.126721956,509.725476092,ABxo2b.0212.fits
17,755516.666274,818039.417218,490.195850693,509.778175463,ABxo2b.0228.fits
18,735180.306503,795024.905064,483.670000441,502.666066231,ABxo2b.0242.fits
19,748031.519656,808846.343159,487.805317695,506.949211047,ABxo2b.0254.fits
20,750313.133961,811297.769381,488.490372543,507.657030436,ABxo2b.0262.fits
